央视频道,#genre#
浚县电视台,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
新郑1,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑1,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合,http://live.dxhmt.cn:9081/tv/10782-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
林颖综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
林颖综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8
宝丰1,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
宝丰1,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
新密新闻频道,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新密新闻频道,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
湖北地区,#genre#
江夏综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
山东地区,#genre#
新疆地区,#genre#
山西地区,#genre#
万荣综合,http://60.222.246.220:19433/hls1.m3u8
天津地区,#genre#
贵州地区,#genre#
海南地区,#genre#
甘肃地区,#genre#
嘉峪关综合,https://play.kankanlive.com/live/1658978094528926.m3u8
嘉峪关公共,https://play.kankanlive.com/live/1658978141553927.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.flv
张掖新闻,http://play.kankanlive.com/live/1675849013180979.m3u8
张掖新闻,http://play.kankanlive.com/live/1675849013180979.flv
定西综合,https://play.kankanlive.com/live/1675303871634928.m3u8
定西综合,http://play.kankanlive.com/live/1675303871634928.flv
定西文旅生活,http://play.kankanlive.com/live/1675303983674929.m3u8
定西文旅生活,http://play.kankanlive.com/live/1675303983674929.flv
天祝电视台,https://play.kankanlive.com/live/1656487214793905.m3u8
泰安综合,http://play.kankanlive.com/live/1680577080200944.m3u8
泰安综合,http://play.kankanlive.com/live/1680577080200944.flv
静宁新闻综合,https://play.kankanlive.com/live/1658194434596952.m3u8
景泰电视台,https://play.kankanlive.com/live/1624439143745981.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.flv
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
永昌电视台,https://play.kankanlive.com/live/1652755738635915.m3u8
陇西电视台,https://play.kankanlive.com/live/1669881644081970.m3u8
平川电视台,http://play.kankanlive.com/live/1658907556249918.m3u8
平川电视台,http://play.kankanlive.com/live/1658907556249918.flv
岷县电视台,http://play.kankanlive.com/live/1672715401874967.m3u8
岷县电视台,http://play.kankanlive.com/live/1672715401874967.flv
庄浪电视台,https://play.kankanlive.com/live/1655107221272926.m3u8
金川电视台,http://play.kankanlive.com/live/1657360567739997.m3u8
金川电视台,http://play.kankanlive.com/live/1657360567739997.flv
安定电视台,https://play.kankanlive.com/live/1672881652415978.m3u8
安定电视台,http://play.kankanlive.com/live/1672881652415978.flv
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
天祝电视台,https://play.kankanlive.com/live/1656487214793905.m3u8
天祝电视台,http://play.kankanlive.com/live/1656487214793905.m3u8
天祝电视台,http://play.kankanlive.com/live/1656487214793905.flv
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
通渭电视台,http://play.kankanlive.com/live/1661761962676984.m3u8
通渭电视台,http://play.kankanlive.com/live/1661761962676984.flv
秦安电视台,https://play.kankanlive.com/live/1680577080200944.m3u8
秦安电视台,http://play.kankanlive.com/live/1680577080200944.flv
内蒙古地区,#genre#
宁夏地区,#genre#
青海地区,#genre#
超清频道,#genre#
CCTV2超清,http://pull-hls-f1.douyincdn.com/media/stream-407987562509501100/playlist.m3u8?keeptime=00093a80&wsSecret=441a920f31abdd13598c6fa4879136c0&wsTime=6a755863&major_anchor_level=common&exp_hrchy=w1&arch_hrchy=w1&t_id=037-20260807120035BAE8C09ED7FE68A518B5-LmuuPy
CCTV3超清,http://txycdn7.video.qq.com/1370781402.m3u8?time=1786010254&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIPyzHJD_6UsbUq_gBWvJq4FY6eVNtmAFOEI9B6CmZuCFEGbzfZrz7XoSmkUTwM1QN0EBcOKHr5KQP1RhFUrEyc4Hn01CgBDvWNfXhbCJmROoM5B3i-MVeNtadl0SdiMEkezPmoGEyk-hXnXTwtnpZhhrLi5qO7IDMqi_mzG7mh49LVD_Kp-JdvL0MgByKPxRc8uxtDNGno6uYXhYNQWzbWqqDW8AXF1UbgVy7fC_IT4K1HZouoJIPNHuPGYRguGUW6RjWE6CUpB4TE8gdgjp1_oF67_T-6WM_6EX5XX9S9iIaLaKILbDRZrD8JuYWWDppU_F3hRN_WqmLOanTJOMd4Ti_gcd3wwEXxV7QN7zC2gTYy1jYjLNKhakFqVrXZhNKfplFn-R3AJ-hJTCp5RM-mznpD_1bsWNXRd4mw0MzHLQbCe19dpb0Q7Iyo9hDzQwtJf0GqXaHx_PX8oYMqe7s-QDcnTzUAqXmSBNaTReh8ywy9m0gL0dY08gxnkyGQD_QaEyXNjWu2C51DuNszT01G6oF_Nqafzqo47rA7VoPxRilOpo&drmtype=0
CCTV4超清,http://txycdn1.video.qq.com/1755787502.m3u8?time=1786010195&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgINZ2Nyl0tzlMbOW7X8S_DLauTMd3BQr37db03YNcuHYjENXi8JaEydRGPXvHL7hm8MUBcHzXSJLuw_cpAz4XRTKpcY1QJoGmglgJ2OPfLIp40Su-30-MNmuTw9z7y8KpDugvg02Mtd84KgrJ8Mojy6qKC16uguOj5ln82nC-OLsiRWFNIrT4Je4RqVR1XyUFqHrBMJgGIEf0ncrlE8QAZWYSnqu1XumDZ6Q4Fo9h7niCyWjN7sIRAXR5D9ZZqrMcMomOFXubxPh3HY_ZBBoJibOf4xteriZJVexozwBAF-Ql1WAqCrVLte6mdLZdA_PXonFV-qTLtpNz2_2JRq9XHpSXjq-QDR_oGXeCrAMPV6x1BHOO0lN473F_YqaX68F8btPiBb_6cPRFOJzTYbj9fL2XrvDFH4IJYdKKS0IGwUUrQe52tQetJFFwd0xJaOZOW7kg97-1_MYEI17lkvXo28KDS-7yy3hNPpu4WHQXBdGZwOnjycw7XVAFHrrcnylSFuY2qseaoc_Y8PEHXVOqRp80D4iFbJedGwCi_8-x-aGzURpU&drmtype=0
CCTV5超清,http://txycdn1.video.qq.com/1369718502.m3u8?time=1786010083&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIEt2klFxxwT4uZwan6LIAaF_JIXtKOZZODho6Hf7SzYeECMKvzT00YGzG_4TuhWyEoMBcAXBf2MKKgYCkt0G0EzF0tbapYWKhfVLskqDFbg7ypxOu239us0S9ZbEcLMY5HgWD-E04WHPm8bK2TWERhGa_JSwweMrnANlJNRjylbFaJo_iVCBgBjP5h1PDH1MdanG79XRcYS3wLlwL8jH8PkSCuE1D1VN1l3lNSZ14czgoff6WAaURZNQtN9sQJLYAOX5Z1LFJHZGmkH77xj6IOqIuhIAmRlPd4fBbbsHKXzZQIpYTzPhzV3CNxsZeEtqYcKZYcu3-OG1JUDlbxIndEwFsE5_j347YDf29vD8z75zkDVyPuTifdxwSTNaCg0XAhDlCkH3xcuCzw8e_x8d018JGsd8eeBoEsDJpUdtYRmb3SlF_GQtTCoObVvMsvbuhQZDrS0pBBKQWeunzhEdWR_eId7QoakNzriWD2RVZL3tnP8_Vs6LJIZQc_ZL45OdCgz2AUvBedgdROBM7W_opVrNlgmGVe4IE3DokB7L1lbluVzy&drmtype=0
CCTV6超清,http://txycdn5.video.qq.com/1755771402.m3u8?time=1786009955&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgINlfaBfmILPTH5k8QENm19e-dO1rFhBXiqOTRFz00dP6EDBLOPj_IGNPcj6Viap-BL4BcObMGhcQoNq9kym2PfnNAmbmNekup83rMGmX1-i3lmBlcTWqjEp4hpigx1xu-tRp3QqPx2W5piiPvp_xQJ6nq-YIMp8U68m2N5GvHeH2rW9-9p17Nuf3_hp_TCNeH_ypQ-64K9AXTgpnHqFMrGrFKxqAq4xcnFQlmUXBSb98ZNXVJ_ADDL4AtzaOmaQV7act6-w9Z5OHU-rIEk1q2-YWzNuhW7bZczLL8zcyzFBk6XQZM3FIXloP4Q0zwkUbmrifH1X--GUqyI7zwRMrROdi52kdmFwKvUAloE609Z7QdDSO1ZKA8Z9T27EHIB5-JJR93f4-yGGfHB3v72cyeuEwfHJe3t6ddfSAM5A6FsibHauJOj7HtMESewVaUdjsZyMA7KRPiTeXtEedt3uSpN9KLZdo52uf-4GaIBBtiayVvwttxnjiQlDpNBD5cpLJZWgpAveC_gQUM6_uYcgt5X0zunYbWUghLNWVpfDyCXJpKiAZ&drmtype=0
CCTV8超清,http://txycdn2.video.qq.com/1370436702.m3u8?time=1786009660&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgILJU9R8nraYyF-xcxF8nDmVIlbA3jyXur_KgXOWIyia3EGIfwccWPEuBAXAL-TNe8MIBcNBdjmcsQ39FatGx9XQcgBG5mIW-nsMQRqtKRf1vvQqBnJPhh3Vw8zp4cINreO4vFWABnvg2W_bzqjrQ82xxRKqNO3-3DjicnQ2VVJ0a6m1aG9XHbMWEmfnV2dWmc2zSQDpWn3RuKz0T5wMWS95O3pPFlCbIyfV-oFRYfDgDDK_GwX4-QZS98kdtFIkXEs4S94c2arwoCw85fHhs6qZqXu0XAzz-oKramNhhvRC8pkEC2N7zNfwU0hOr-k29G5cgCiKDruHT9QQ3eu5mLpDSCWOQR_J93vfelKiqN0zfN8TMhBT6DzkQspaczssgY3AGedF_7B_1EkpIDi9N8HASkGfaTUc9wFmI9WfFcUnjkW92U7mSb_lN14L9oAZCyFzBFe94EsW8BZIWPBmgUYYeXoYILYl63Rl7Vx8Lw1KOqVIWkyNjE7lP6KoJ7yJugiA48D1pz4CRZI4kNj9yn8STzZmRuqNYy5yEse8IL2gbxlJ4&drmtype=0
CCTV11超清,http://txycdn6.video.qq.com/1370781502.m3u8?time=1786009103&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIN7oJMzq4KQQIhnmts72dLXWvXMRdzUo3riaYEByCptIEIQ_P2KtCDaWlKlhyU7sLdkBcEMsk00-6UNhrG91RrBZxIYjrREXkUX9bcgzppGn-u1zjBXtvMjbsWmgo8RLjtQbAbb3c9O5MIqRCynxwZ_yyBKkSrbkLr6NV7Wv0bi5w4zpwJRm_XVniFfdo0zKm5cJ3pIqpm4Stvdsk8LhPxrdtYTXj6LoBAgJBKcQHQB2iR0Q0owaHo7uTUMu4XGzHc2hN39r7315Okj-OhG6MveQAdGe8CAYTDQ6wyKYvLsyDgMFz0zA06NiHJahofTNMUetCOVJdHwt8E6XY0UZTGBIIze40zum_R0C4mJjgoUoqmtwwbHw4c5NM8wd0WSFgoRwfCFbQOxeODRPbFsUdz-2YKj1gAU_BXepqAC7KfkF0T-3MCFHa4RbiXEj5nuNJuFqb9hj7EMVm9qgoMse_-FmS9iPJMUj4DIvChvq0dcv-6TuCAgBc80P0OCTYINPm3619h6tEKBToXBUyx-3Nl-Nzk_XTV2PVY9MVlXuBOt69uoD&drmtype=0
CCTV13超清,http://pull-hs-f5.flive.douyincdn.com/media/stream-696306310906118828/index.m3u8?expire=1786679962&sign=4d6ff425c01afdceddcabaf627b709f1&volcSecret=4d6ff425c01afdceddcabaf627b709f1&volcTime=1786679962&arch_hrchy=w1&exp_hrchy=w1&major_anchor_level=common&t_id=037-20260807115922774F3CC52D5E934DB232-gZ0yhW
CCTV13超清,http://txycdn3.video.qq.com/1369932002.m3u8?time=1786008764&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIFuCvleB0jHMLSDT5q0Xq2odTKCeSja0mo2RNU7U7DedEEiLlRrqNBo9CABf1JGKCJ4BcBeqxc3LmIErnydR9CkgxUVmWNuJ9u4XSFvCc40LCN3EBN16uwvDZKcxufRy5qSPuFwyhRdNxcWXLc-3gyC2vpbEyqaAEqxb65p5xoO2IDbFdz58SMB1xK7V5Wb4pJefBYf-XvcfWfKl5KSymoYeKBOWTh5-p1d_PmXcPf72-ErZXp0lXTOuE4cFTkW4hxw3Lq0WSmA6An_CDgoUZS4vVmLzzHasrbZtNpzISNsJmJz5OS5H4Jvo-1r0vt5ATqBnwiY6lfWCpwHXZmCKMUJ-uM5WtrdK1liNo-lEWB6idcLj3bBz3IRd9cv_OoeX8_rJZL5QOeouozgzIYv6xDW90ds_jSLHUVTQFsjlok8Abu6EZt6mZby4y2Cy91hmWmzI6qUSDyN7gTZVGBOqD3TPSsKmAKAtG5-Ty6w2s2pBQJW_kNKmfQM6PKOePBevwW49apWRvb9zdZTwoUBIFb0GNS8ykRfS6bJwk9Xw8uBsb9bI&drmtype=0
CCTV14超清,http://txycdn6.video.qq.com/1755770102.m3u8?time=1786008530&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIMjbR6IzlG_FhhQER2xvc_93-SrLV0ZT7g45wvwzirtHEPYAa9v7-Y3CWrN7tPX6GmEBcCobiaGbwM00ka63hc7Q9MAUVMaEJaj8aVXQQQuHjOWZtHDNApMeQdPBX0zNKtdOmp91vAogBVn6S6_-SazHLkT2adxvWtiiHqgzo3KhNzg7uRFxZx282NVeistP8BQLtOJuu1q7SlqJXyvyZfZYpIlzzl4yaSXnMZMbXcFOmxbVlU_e79V8B7bvvc_vQW64OwQDzGYfRBt02kpYUVKFlGFlDCsqIh-BcRiYuuGvQ2Fk8tUf_xx3JzBqjWzAccqO-bMoyaYm9rPSBeOhSFnuvvF0vA6GQnvrBAb44TDQUbA9UOUcfAMzTnlGg8Z6iuNVZFmOq8xg5xxyIEpqWlYPmcoMXeMW0PE-_aHqPJgWZLYtVhRCEhgQLinReAvby8pU7XDQtCSXV9Ii3aGxtx8gYP8C1E1jolTcBLHdY4XN7wty9u6eDNN3iTclxxVGKSpMhi52sIXgew86Txf5ts8BGIefup2lgQ0bPaDGFj1Suqk_&drmtype=0
CCTV16超清,http://txycdn1.video.qq.com/1370437802.m3u8?time=1786008403&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgINnErTXHjdbVIRkRfmLjM_h5yrRc2UV3P9kC9hO2_FBIENmm-IElDoScGfBaSoqWLrIBcFClP5YuJdwRlM9O1khf2iUew15qd0E6AJRIoZYlZqbbyqZJq2aNhbDG0lc0b525vRrLa127Qkg_mdgFP0Q2u00AAqJdSZ-EWZURlxHre7BzL42p1h346TCHOjSKmfVXQuLpnJo9-stFdSKLdn3kUoGIh7QHEtL5S0DIwlDTYhWpjn6EdBvrBSOfrEGpsAYzT-Flk3vAfWqEcktt9QRxVwKo7s8S3tMdXv-Kx8MwU5MGi0qnFAAu2y0J4NCf8iyHbu1X5MWtrsrDRJaOd4MoegvhjiCA5sL1gGVv87cYG4v-DYamlPTP5EbjY8ESfsJ-KG4AxpJ_TnqytCcUP7n8RtV32XXQ419oxECMI0jPkX5WrUExaUqEpwNSuqarOKzBIGoeDPH24jZq4Rcb3yGJh4483ikmS40vxIXPBDIgIo68nuSfHRFrPRg17nEmczTxOuCtV_MHIlLvmqrHfJWGrZbsmEDCQPvgh0MCWNlvE0ZV&drmtype=0
CCTV16超清,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV17超清,http://txycdn3.video.qq.com/1370437902.m3u8?time=1786008242&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgILFfPUGBJcBE9bbvE8IOE0yPfPX2jDqqZfV6QHBbWWbYEHo71922BSsJyY_MvK__V_kBcO8GGHozkNjS1OW8h5KkwsBNG58uoig2qyYFPYdsZguLHu_yRLVn5Q3TPWfG4WmdxcY-_7dvm2d9mLOvVaX6T8YMQC6hj0VYnEijmk_luUSFQSz8Mghv4x_mI-scATc_PIjlFJKwaqOoUZh3hjlYc4maRASCGcpolmXsdLB-s83JdYBL8Ff1jUK3nWLuWNyra4iTm5YzsNBHqIiFBUL9SLEXL-kLH4OBUmCifg3pRYlnk5LzyvCXAduCMv0asefxKiz0jPYI2FMlA4wJBPTtZUVEUqbMzKcDh3j9EizEgDq-OXmqLdjIi2jcfqCdlUn_MZNFvG8_-eI8YvTszSCNnLi8vO0yNOicq_fYJFCkrcgCBHXS3icQfILVsGxD8Rii4Dw9dQDU5-Il1G3DgxC-4qvmAofMNVrd7COb9key9jrG0pV5ApgrRKYyI24e73ZwNqMzIRs-7Z5U8Hcz-RwB-6bOwhSPXMpOt_9gpRYv-eRM&drmtype=0
湖南卫视超清,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
深圳卫视超清,http://139.227.21.22:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视超清,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
深圳卫视超清,http://182.150.112.112:2025/hls/59/index.m3u8
深圳卫视超清,http://120.233.73.4:19901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视超清,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
重庆卫视超清,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
广西卫视超清,http://222.214.208.34:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
西藏地区,#genre#
